license_number,clean_business_name,original_business_name_field,clean_address,city,state,zip_code,existing_phone,existing_email,website,classifications,bond_amount,expire_date,priority_score,data_quality_score,search_terms,enrichment_status,enriched_email,enriched_phone,email_confidence,phone_confidence,last_enriched,data_source,notes,raw_text
20240127022,G & E POOLS INC,,24943 SATUSUMA CT,,CA,,(202) 401-2702,,https://www.gepools.net,C53;C53,,,38,65,G & E POOLS INC; G & E POOLS INC contractor; G & E POOLS INC C53 contractor,email_found,info@gepools.net,,90,,2025-07-18T22:01:07.374Z,hunter_domain,,"20240127022 O     CP    E           G & E POOLS INC                                    0 24943 SATUSUMA CT                     RAMONA           CA      92065     20250714 ELSA RUTH ALVARADO CONTRERAS       C53              C53,"
20240127336,LAMZ CONSTRUCTION,,400 PARAMOUNT DR,,CA,,(202) 401-2733,,https://www.lamz.net,C33,,,38,65,LAMZ CONSTRUCTION; LAMZ CONSTRUCTION contractor; LAMZ CONSTRUCTION C33 contractor,email_found,contact@lamz.net,,80,,2025-07-18T22:01:07.324Z,hunter_company,,"20240127336 O     CP    W           LAMZ CONSTRUCTION                                  0 400 PARAMOUNT DRIVE                   MILLBRAE         CA      94030     20250714                                                     B,C33,"
20240127348,AMERICAN MODERN BUILDER,,2518 MIDDLEFIELD ROAD,,CA,,(202) 401-2734,,https://www.americanmodern.biz,,,,38,55,AMERICAN MODERN BUILDER,email_found,contact@americanmodern.biz,,80,,2025-07-18T22:01:07.324Z,hunter_company,,"20240127348 O     CP    W           AMERICAN MODERN BUILDER CO                         0 2518 MIDDLEFIELD ROAD                 PALO ALTO        CA      94301     20250714                                                     B,"
20240127469,AMP CONSTRUCTION,,20250714 ANDR,,CA,,(202) 401-2746,,https://www.amp.net,,,,38,55,AMP CONSTRUCTION,email_found,contact@amp.net,,80,,2025-07-18T22:01:07.324Z,hunter_company,,"20240127469 O     SO    E           AMP CONSTRUCTION                                   0 203 VIA LIDO SOUD                     NEWPORT BEACH    CA      92663     20250714 ANDREW MICHAEL POTTER              B                B,"
20240127526,VERTECCO LLC,,19170 PARADISE MOUNTAIN RD,,CA,,(202) 401-2752,,https://www.vertecco.biz,,,,38,55,VERTECCO LLC,email_found,info@vertecco.biz,,90,,2025-07-18T22:01:07.681Z,hunter_domain,,"20240127526 O     LC    W           VERTECCO LLC                                       0 19170 PARADISE MOUNTAIN RD            VALLEY CENTER    CA      92082     20250714                                                     A,"
20240127695,21 CENTURY TILE AND STONE INC 0,,21 CENTURY TILE AND ST,,CA,,(202) 401-2769,,https://www.21centurytileandston.com,C54;C54,,,38,65,21 CENTURY TILE AND STONE INC 0; 21 CENTURY TILE AND STONE INC 0 contractor; 21 CENTURY TILE AND STONE INC 0 C54 contractor,email_found,admin@21centurytileandston.com,,90,,2025-07-18T22:01:07.682Z,hunter_domain,,"20240127695 O     CP    E           21 CENTURY TILE AND STONE INC                      0 1770 VIA ENCANTADORAS                 SAN YSIDRO       CA      92173     20250714 GUSTAVO ERNESTO ORTIZ              C54              C54,"
20240127774,MILLAN'S VISIONARY CONSTRUCTION,,27601 STROMBERG COURT HAYWARD,,CA,,(202) 401-2777,,https://www.millansvisionary.net,,,,38,55,MILLAN'S VISIONARY CONSTRUCTION,email_found,contact@millansvisionary.net,,80,,2025-07-18T22:01:07.630Z,hunter_company,,"20240127774 O     SO    W           MILLAN'S VISIONARY CONSTRUCTION                    0 27601 STROMBERG COURT                 HAYWARD          CA      94545     20250714                                                     B,"
20240128160,LAND CONSTRUCTION INC,,165 PICKERING PLACE WALN,,CA,,(202) 401-2816,,https://www.landconstruction.net,,,,38,55,LAND CONSTRUCTION INC,email_found,info@landconstruction.net,,90,,2025-07-18T22:01:07.682Z,hunter_domain,,"20240128160 O     CP    E           LAND CONSTRUCTION INC                              0 165 PICKERING PLACE                   WALNUT CREEK     CA      94598     20250714 ERIC WEAN LAND                     B                B,"
20240128433,GM GENERAL CONTRACTOR,,120 DELTA RD,OAKLEY,CA,,(202) 401-2843,,,,,,38,75,GM GENERAL CONTRACTOR; GM GENERAL CONTRACTOR OAKLEY; GM GENERAL CONTRACTOR OAKLEY CA,no_contact_found,,,,,2025-07-18T22:01:07.630Z,,,"20240128433 O     CP    E           GM GENERAL CONTRACTOR                              0 120 DELTA RD APT 3                    OAKLEY           CA      94561     20250714 GUSTAVO MARQUEZ MARQUEZ            B                B,"
20240128474,SPARKYE INC,,162 SCHWERIN ST,,CA,,(202) 401-2847,,https://www.sparkye.com,C10,,,38,65,SPARKYE INC; SPARKYE INC contractor; SPARKYE INC C10 contractor,email_found,contact@sparkye.com,,90,,2025-07-18T22:01:07.990Z,hunter_domain,,"20240128474 O     CP    W           SPARKYE INC                                        0 162 SCHWERIN STREET                   SAN FRANCISCO    CA      94134     20250714                                                     C10,"
20240128509,BO'S SUPERIOR PLUMBING INC,,2340 BARTLETT ST,,CA,,(202) 401-2850,,https://www.bossuperiorplumbing.net,C36;C36,,,38,65,BO'S SUPERIOR PLUMBING INC; BO'S SUPERIOR PLUMBING INC contractor; BO'S SUPERIOR PLUMBING INC C36 contractor,email_found,info@bossuperiorplumbing.net,,90,,2025-07-18T22:01:07.990Z,hunter_domain,,"20240128509 O     CP    E           BO'S SUPERIOR PLUMBING INC                         0 2340 BARTLETT STREET                  OAKLAND          CA      94601     20250714 SOU CHIEM SAEPHAN                  C36              C36,"
20240128510,FUSION ROOTER INC,,121 SUNSET BLVD HAYWARD,,CA,,(202) 401-2851,,https://www.fusionrooter.biz,C36;C36,,,38,65,FUSION ROOTER INC; FUSION ROOTER INC contractor; FUSION ROOTER INC C36 contractor,email_found,info@fusionrooter.biz,,90,,2025-07-18T22:01:07.990Z,hunter_domain,,"20240128510 O     CP    E           FUSION ROOTER INC                                  0 121 SUNSET BLVD                       HAYWARD          CA      94541     20250714 RICARDO ANTONIO REYES              C36              C36,"
20240128579,WAN YU CONSTRUCTION,,2550 MORAGA ST,,CA,,(202) 401-2857,,https://www.wanyu.com,,,,38,55,WAN YU CONSTRUCTION,email_found,contact@wanyu.com,,80,,2025-07-18T22:01:07.936Z,hunter_company,,"20240128579 O     SO    E           WAN YU CONSTRUCTION                                0 2550 MORAGA ST                        SAN FRANCISCO    CA      94122     20250714 WAN YU ZENG                        B                B,"
20240128592,MORALES DEMOLITION CORP,,11902 HEWES ST,,CA,,(202) 401-2859,,https://www.moralesdemolition.com,C21;C21,,,38,65,MORALES DEMOLITION CORP; MORALES DEMOLITION CORP contractor; MORALES DEMOLITION CORP C21 contractor,email_found,admin@moralesdemolition.com,,90,,2025-07-18T22:01:07.990Z,hunter_domain,,"20240128592 O     CP    E           MORALES DEMOLITION CORP                            0 11902 HEWES ST                        ORANGE           CA      92869     20250714 JOSUE OMAR MORALES FERNANDEZ       C21              C21,"
20240128642,CHEARYS AFFORDABLE PAINTING LLC,,12798 QUICKSILVER ST WATERFORD,,CA,,(202) 401-2864,,https://www.chearysaffordablepai.net,C33;C33,,,38,65,CHEARYS AFFORDABLE PAINTING LLC; CHEARYS AFFORDABLE PAINTING LLC contractor; CHEARYS AFFORDABLE PAINTING LLC C33 contractor,email_found,office@chearysaffordablepai.net,,90,,2025-07-18T22:01:08.195Z,hunter_domain,,"20240128642 O     LC    E           CHEARYS AFFORDABLE PAINTING LLC                    0 12798 QUICKSILVER ST                  WATERFORD        CA      95386     20250714 CHRISTOPHER EDGAR CHEARY           C33              C33,"
20240128643,AP NETA LANDSCAPE CONSTRUCTION,,1430 BALI CT,,CA,,(202) 401-2864,,https://www.apnetalandscape.net,C27;C27,,,38,65,AP NETA LANDSCAPE CONSTRUCTION; AP NETA LANDSCAPE CONSTRUCTION contractor; AP NETA LANDSCAPE CONSTRUCTION C27 contractor,email_found,contact@apnetalandscape.net,,80,,2025-07-18T22:01:08.144Z,hunter_company,,"20240128643 O     CP    E           AP NETA LANDSCAPE CONSTRUCTION                     0 1430 BALI CT                          SAN JOSE         CA      95122     20250714 NOHEL ANGEL PINEDA                 C27              C27,"
20240128645,THE FORMULA PLUMBING & ROOTER INC,,247 S MILL ST,,CA,,(202) 401-2864,,https://www.theformulaplumbingro.com,C36;C36,,,38,65,THE FORMULA PLUMBING & ROOTER INC; THE FORMULA PLUMBING & ROOTER INC contractor; THE FORMULA PLUMBING & ROOTER INC C36 contractor,email_found,contact@theformulaplumbingro.com,,90,,2025-07-18T22:01:08.195Z,hunter_domain,,"20240128645 O     CP    E           THE FORMULA PLUMBING & ROOTER INC                  0 247 S MILL ST                         SANTA PAULA      CA      93060     20250714 RICARDO MOISES HERNANDEZ GILDO     C36              C36,"
20240128651,GUSTAVO GP PAINTING INC,,9452 TELEPHONE RD,VENTURA,CA,,(202) 401-2865,,https://www.gustavogppainting.biz,C33;C33,,,38,85,GUSTAVO GP PAINTING INC; GUSTAVO GP PAINTING INC VENTURA; GUSTAVO GP PAINTING INC VENTURA CA; GUSTAVO GP PAINTING INC contractor; GUSTAVO GP PAINTING INC C33 contractor,email_found,admin@gustavogppainting.biz,,90,,2025-07-18T22:01:08.195Z,hunter_domain,,"20240128651 O     CP    E           GUSTAVO GP PAINTING INC                            0 9452 TELEPHONE RD #186                VENTURA          CA      93004     20250714 GUSTAVO GUEVARA PEREZ              C33              C33,"
20240128652,AMR ROOFING INC,,1605 W VIA RANCHO PARKWAY,,CA,,(202) 401-2865,,https://www.amrroofing.com,C39;C39,,,38,65,AMR ROOFING INC; AMR ROOFING INC contractor; AMR ROOFING INC C39 contractor,email_found,office@amrroofing.com,,90,,2025-07-18T22:01:08.196Z,hunter_domain,,"20240128652 O     CP    E           AMR ROOFING INC                                    0 1605 W VIA RANCHO PARKWAY             ESCONDIDO        CA      92029     20250714 MISAEL ERUBEY REYNA TELLO          C39              C39,"
20240128674,A&M CONSTRUCTION AND CONSULTING LLC,,4628 ROMOLA AVE,,CA,,(202) 401-2867,,https://www.amconstructionandcon.net,,,,38,55,A&M CONSTRUCTION AND CONSULTING LLC,email_found,office@amconstructionandcon.net,,90,,2025-07-18T22:01:08.501Z,hunter_domain,,"20240128674 O     LC    E           A&M CONSTRUCTION AND CONSULTING LLC                0 4628 ROMOLA AVE                       LA VERNE         CA      91750     20250714 ANTHONY MICHAEL PEREZ              B                B,"
20240128678,DP APEX CONSTRUCTION INC,,12227 CANYON MEADOWS DR,,CA,,(202) 401-2867,,https://www.dpapexconstruction.net,,,,38,55,DP APEX CONSTRUCTION INC,email_found,sales@dpapexconstruction.net,,90,,2025-07-18T22:01:08.501Z,hunter_domain,,"20240128678 O     CP    E           DP APEX CONSTRUCTION INC                           0 12227 CANYON MEADOWS DR               RANCHO CUCAMONGA CA      91739     20250714 PEI DU                             B                B,"
20240128690,AS FIRE PROTECTION INC,,7122 SEVILLE AVE,,CA,,(202) 401-2869,,https://www.asfireprotection.com,C16;C16,,,38,65,AS FIRE PROTECTION INC; AS FIRE PROTECTION INC contractor; AS FIRE PROTECTION INC C16 contractor,email_found,admin@asfireprotection.com,,90,,2025-07-18T22:01:08.501Z,hunter_domain,,"20240128690 O   CP   E   AS FIRE PROTECTION INC                     0 7122 SEVILLE AVE APT F            HUNTINGTON PARK    CA   90225   20250714 ARTURO MANUEL DE SANTIAGO JIMENEZ   C16   C16,"
20240128693,DYLANN PAINTERS INC,,10437 NORMANDIE AVE,,CA,,(202) 401-2869,,https://www.dylannpainters.com,C33;C33,,,38,65,DYLANN PAINTERS INC; DYLANN PAINTERS INC contractor; DYLANN PAINTERS INC C33 contractor,email_found,contact@dylannpainters.com,,90,,2025-07-18T22:01:08.501Z,hunter_domain,,"20240128693 O   CP   E   DYLANN PAINTERS INC                        0 10437 NORMANDIE AVE               LOS ANGELES        CA   90044   20250714 ELMER FRANCISCO GARCIA Y GARCIA     C33   C33,"
20240128697,CARVAJAL ROOFING CORP,,6725 AGRE ST,,CA,,(202) 401-2869,,https://www.carvajalroofing.net,C39;C39,,,38,65,CARVAJAL ROOFING CORP; CARVAJAL ROOFING CORP contractor; CARVAJAL ROOFING CORP C39 contractor,email_found,office@carvajalroofing.net,,90,,2025-07-18T22:01:08.501Z,hunter_domain,,"20240128697 O   CP   E   CARVAJAL ROOFING CORP                      0 6725 AGRE ST                      COMMERCE           CA   90040   20250714 LUIS ENRIQUE CARVAJAL RUIZ          C39   C39,"
20240128698,MENDOZA'S TREE SERVICE CORP,,2005 LAS LOMITAS DR,,CA,,(202) 401-2869,,https://www.mendozastreeservice.biz,C49;C49,,,38,65,MENDOZA'S TREE SERVICE CORP; MENDOZA'S TREE SERVICE CORP contractor; MENDOZA'S TREE SERVICE CORP C49 contractor,email_found,admin@mendozastreeservice.biz,,90,,2025-07-18T22:01:08.807Z,hunter_domain,,"20240128698 O   CP   E   MENDOZA'S TREE SERVICE CORP                0 2005 LAS LOMITAS DRIVE            HACIENDA HEIGHTS   CA   91745   20250714 MARBELLA MARISCAL DIAZ              C49   C49,"
20240128699,BRIGHT MEN ELECTRIC CORP,,1075 CANYON SPRING LN,,CA,,(202) 401-2869,,https://www.brightmenelectric.biz,C10;C10,,,38,65,BRIGHT MEN ELECTRIC CORP; BRIGHT MEN ELECTRIC CORP contractor; BRIGHT MEN ELECTRIC CORP C10 contractor,email_found,sales@brightmenelectric.biz,,90,,2025-07-18T22:01:08.807Z,hunter_domain,,"20240128699 O   CP   E   BRIGHT MEN ELECTRIC CORP                   0 1075 CANYON SPRING LN             DIAMOND BAR        CA   91765   20250714 JOSE GUADALUPE HERRERA JIMENEZ      C10   C10,"
20240128701,ESTRADA PLUMBING SERVICES INC,,515 COYLE AVE,,CA,,(202) 401-2870,,https://www.estradaplumbingservi.biz,C36;C36,,,38,65,ESTRADA PLUMBING SERVICES INC; ESTRADA PLUMBING SERVICES INC contractor; ESTRADA PLUMBING SERVICES INC C36 contractor,email_found,info@estradaplumbingservi.biz,,90,,2025-07-18T22:01:08.807Z,hunter_domain,,"20240128701 O   CP   E   ESTRADA PLUMBING SERVICES INC              0 515 COYLE AVE                     ARCADIA            CA   91006   20250714 PORFIRIO ELEAZAR ESTRADA ANGULO     C36   C36,"
20240128702,TRIPLE PRO CONSTRUCTION INC,,4902 N VECINO DR,,CA,,(202) 401-2870,,https://www.tripleproconstructio.net,,,,38,55,TRIPLE PRO CONSTRUCTION INC,email_found,admin@tripleproconstructio.net,,90,,2025-07-18T22:01:08.807Z,hunter_domain,,"20240128702 O   CP   E   TRIPLE PRO CONSTRUCTION INC                0 4902 N VECINO DR                  COVINA             CA   91722   20250714 VICTOR MANUEL NAVA GONZALEZ,JR      B     B,"
20240128703,AMA PAINTING CORP,,14050 BECKNER ST,,CA,,(202) 401-2870,,https://www.amapainting.com,C33;C33,,,38,65,AMA PAINTING CORP; AMA PAINTING CORP contractor; AMA PAINTING CORP C33 contractor,email_found,office@amapainting.com,,90,,2025-07-18T22:01:08.807Z,hunter_domain,,"20240128703 O   CP   E   AMA PAINTING CORP                          0 14050 BECKNER ST                  LA PUENTE          CA   91746   20250714 ANGEL ALFREDO VARGAS SANCHEZ        C33   C33,"
20240128704,IBARRA'S GARDENING INC,,16133 E SAN BERNARDINO RD,,CA,,(202) 401-2870,,https://www.ibarrasgardening.net,C27;C27,,,38,65,IBARRA'S GARDENING INC; IBARRA'S GARDENING INC contractor; IBARRA'S GARDENING INC C27 contractor,email_found,office@ibarrasgardening.net,,90,,2025-07-18T22:01:09.114Z,hunter_domain,,"20240128704 O   CP   E   IBARRA'S GARDENING INC                     0 16133 E SAN BERNARDINO RD         COVINA             CA   91722   20250714 ROBERTO IBARRA                      C27   C27,"
20240128705,CHRIS BUILDING CORP,,20250714 CHRIST,,CA,,(202) 401-2870,,https://www.chrisbuilding.biz,,,,38,55,CHRIS BUILDING CORP,email_found,info@chrisbuilding.biz,,90,,2025-07-18T22:01:09.114Z,hunter_domain,,"20240128705 O   CP   E   CHRIS BUILDING CORP                        0 730 TOCINO                        DUARTE             CA   91010   20250714 CHRISTOPHER EWING RAY               B     B,"
20240128706,D R STUCCO INC,,347 ORANUT LN,,CA,,(202) 401-2870,,https://www.drstucco.biz,C35;C35,,,38,65,D R STUCCO INC; D R STUCCO INC contractor; D R STUCCO INC C35 contractor,email_found,info@drstucco.biz,,90,,2025-07-18T22:01:09.114Z,hunter_domain,,"20240128706 O   CP   E   D R STUCCO INC                             0 347 ORANUT LN                     LA PUENTE          CA   91746   20250714 JOSE DEL REAL                       C35   C35,"
20240128711,RIVAS EDGE CONSTRUCTION,,4726 LOMITA ST,LOS ANGELES,CA,,(202) 401-2871,,https://www.rivasedge.net,,,,38,75,RIVAS EDGE CONSTRUCTION; RIVAS EDGE CONSTRUCTION LOS ANGELES; RIVAS EDGE CONSTRUCTION LOS ANGELES CA,email_found,contact@rivasedge.net,,80,,2025-07-18T22:01:09.062Z,hunter_company,,"20240128711 O   CP   E   RIVAS EDGE CONSTRUCTION                    0 4726 LOMITA ST APT 3              LOS ANGELES        CA   90019   20250714 BRYAN NOEL RIVAS                    B     B,"
20240128714,RUELAS TILE RENOVATION INC,,132 E WASHINGTON AVE,,CA,,(202) 401-2871,,https://www.ruelastilerenovation.com,C54;C54,,,38,65,RUELAS TILE RENOVATION INC; RUELAS TILE RENOVATION INC contractor; RUELAS TILE RENOVATION INC C54 contractor,email_found,sales@ruelastilerenovation.com,,90,,2025-07-18T22:01:09.114Z,hunter_domain,,"20240128714 O   CP   E   RUELAS TILE RENOVATION INC                 0 132 E WASHINGTON AVE              EL CAJON           CA   92020   20250714 BRYAN IGNACIO RUELAS CRUZ           C54   C54,"
20240128716,LENAR PLASTERING INC,,1658 E WASHINGTON AVE,,CA,,(202) 401-2871,,https://www.lenarplastering.biz,C35;C35,,,38,65,LENAR PLASTERING INC; LENAR PLASTERING INC contractor; LENAR PLASTERING INC C35 contractor,email_found,contact@lenarplastering.biz,,90,,2025-07-18T22:01:09.317Z,hunter_domain,,"20240128716 O   CP   E   LENAR PLASTERING INC                       0 1658 E WASHINGTON AVE             ESCONDIDO          CA   92027   20250714 DANIEL GUADALUPE LEMUS NARANJO      C35   C35,"
20240128720,VILLAS CONSTRUCTION SOLUTIONS INC,,844 OAKLAWN AVE CHULA VIST,,CA,,(202) 401-2872,,https://www.villasconstructionso.biz,,,,38,55,VILLAS CONSTRUCTION SOLUTIONS INC,email_found,info@villasconstructionso.biz,,90,,2025-07-18T22:01:09.317Z,hunter_domain,,"20240128720 O   CP   E   VILLAS CONSTRUCTION SOLUTIONS INC          0 844 OAKLAWN AVE                   CHULA VISTA        CA   91911   20250714 FRANCISCO VILLA VEGA                B     B,"
